smiles,index,type
C(CCC(=O)N)(C(O)=O)NC(C)=O,364,augmented
NC(=O)CCC(NC(=O)C)C(=O)O,364,augmented
C(CC(N)=O)C(C(O)=O)NC(=O)C,364,augmented
C(=O)(O)C(NC(C)=O)CCC(=O)N,364,augmented
C(C(NC(=O)C)C(O)=O)CC(N)=O,364,augmented
C(C(NC(C)=O)C(O)=O)CC(=O)N,364,augmented
O=C(O)C(CCC(N)=O)NC(=O)C,364,augmented
C(CCC(C(O)=O)NC(C)=O)(=O)N,364,augmented
c1cc2c(c(OC)c1)C(=O)c1c(c(O)c3c(c1O)C(O)CC(C(=O)CO)(O)C3)C2=O,365,augmented
c1(O)c2c(c(O)c3c1CC(C(CO)=O)(O)CC3O)C(=O)c1c(OC)cccc1C2=O,365,augmented
O=C(C1(O)Cc2c(c(O)c3c(c2O)C(=O)c2cccc(OC)c2C3=O)C(O)C1)CO,365,augmented
C1C(O)(C(=O)CO)CC(O)c2c(O)c3c(c(O)c21)C(=O)c1cccc(OC)c1C3=O,365,augmented
Oc1c2c(c(O)c3c1C(=O)c1c(c(OC)ccc1)C3=O)C(O)CC(C(CO)=O)(O)C2,365,augmented
C1(O)CC(C(CO)=O)(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c(OC)cccc1C3=O,365,augmented
C1(=O)c2c(OC)cccc2C(=O)c2c(O)c3c(c(O)c21)C(O)CC(C(CO)=O)(O)C3,365,augmented
c12c(O)c3c(c(O)c1C(=O)c1c(c(OC)ccc1)C2=O)CC(O)(C(=O)CO)CC3O,365,augmented
OC1(C(=O)CO)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(OC)cccc1C3=O,365,augmented
C1(=O)C2(O)C(=O)C(=C(O)NCN3CCN(C(N=C(N)N)=N)CC3)C(=O)C(N(C)C)C2CC2C(C)(O)c3c(c(O)ccc3)C(O)=C12,366,augmented
N1(C(N=C(N)N)=N)CCN(CNC(=C2C(=O)C3(O)C(=O)C4=C(O)c5c(O)cccc5C(O)(C)C4CC3C(N(C)C)C2=O)O)CC1,366,augmented
C1N(CNC(=C2C(=O)C(N(C)C)C3C(O)(C(=O)C4=C(O)c5c(cccc5O)C(O)(C)C4C3)C2=O)O)CCN(C(=N)N=C(N)N)C1,366,augmented
N(=C(N)N)C(N1CCN(CNC(O)=C2C(=O)C3(O)C(=O)C4=C(O)c5c(O)cccc5C(O)(C)C4CC3C(N(C)C)C2=O)CC1)=N,366,augmented
O=C1C2=C(O)c3c(O)cccc3C(O)(C)C2CC2C(N(C)C)C(=O)C(=C(O)NCN3CCN(C(=N)N=C(N)N)CC3)C(=O)C12O,366,augmented
C12CC3C(O)(C(=O)C(=C(NCN4CCN(C(N=C(N)N)=N)CC4)O)C(=O)C3N(C)C)C(=O)C1=C(O)c1c(cccc1O)C2(O)C,366,augmented
N(C(O)=C1C(=O)C2(O)C(=O)C3=C(O)c4c(cccc4O)C(C)(O)C3CC2C(N(C)C)C1=O)CN1CCN(C(=N)N=C(N)N)CC1,366,augmented
O=C1C2(O)C(CC3C(=C(O)c4c(cccc4O)C3(O)C)C2=O)C(N(C)C)C(=O)C1=C(O)NCN1CCN(C(=N)N=C(N)N)CC1,366,augmented
C1CN(CNC(O)=C2C(=O)C(N(C)C)C3CC4C(O)(C)c5cccc(O)c5C(O)=C4C(=O)C3(O)C2=O)CCN1C(=N)N=C(N)N,366,augmented
c12c3ccc(OC)c1OC1C2(CCN(C)C3)C=CC(O)C1,367,augmented
C1=CC23c4c(ccc(OC)c4OC2CC1O)CN(C)CC3,367,augmented
c12c3c(c(OC)cc1)OC1CC(O)C=CC31CCN(C)C2,367,augmented
OC1CC2Oc3c4c(ccc3OC)CN(C)CCC42C=C1,367,augmented
COc1c2c3c(cc1)CN(C)CCC31C(CC(O)C=C1)O2,367,augmented
O(C)c1ccc2c3c1OC1C3(C=CC(O)C1)CCN(C)C2,367,augmented
C12CC(O)C=CC13CCN(C)Cc1c3c(c(OC)cc1)O2,367,augmented
C1N(C)Cc2ccc(OC)c3c2C2(C(CC(O)C=C2)O3)C1,367,augmented
C1CN(C)Cc2ccc(OC)c3c2C12C(CC(O)C=C2)O3,367,augmented
C1CCCC2N1C(=O)C(=O)C1(O)OC(C(OC)CC(C)CC(C)=CC(CC=C)C(=O)CC(O)C(C)C(C(C)=CC3CC(OC)C(O)CC3)OC2=O)C(OC)CC1C,368,augmented
COC1C(O)CCC(C=C(C2C(C)C(O)CC(=O)C(CC=C)C=C(C)CC(C)CC(OC)C3OC(O)(C(C)CC3OC)C(=O)C(=O)N3C(CCCC3)C(=O)O2)C)C1,368,augmented
C1C(O)C(C)C(C(=CC2CC(OC)C(O)CC2)C)OC(=O)C2CCCCN2C(=O)C(=O)C2(O)C(C)CC(OC)C(C(OC)CC(C)CC(C)=CC(CC=C)C1=O)O2,368,augmented
C1(=O)N2C(C(=O)OC(C(=CC3CCC(O)C(OC)C3)C)C(C)C(O)CC(=O)C(CC=C)C=C(C)CC(C)CC(OC)C3C(OC)CC(C)C(O)(C1=O)O3)CCCC2,368,augmented
OC12OC(C(OC)CC(C)CC(C)=CC(CC=C)C(=O)CC(O)C(C)C(C(=CC3CCC(O)C(OC)C3)C)OC(=O)C3N(C(=O)C1=O)CCCC3)C(OC)CC2C,368,augmented
C1(CC=C)C=C(C)CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2C(C(=O)OC(C(=CC3CCC(O)C(OC)C3)C)C(C)C(O)CC1=O)CCCC2,368,augmented
C12C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC(=O)C(CC=C)C=C(C)CC(C)CC(OC)C3C(OC)CC(C)C(O)(C(=O)C(=O)N1CCCC2)O3,368,augmented
C1(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CC(OC)C(O)CC2)C(C)C(O)CC(=O)C(CC=C)C=C(C)C1,368,augmented
OC1C(OC)CC(C=C(C)C2C(C)C(O)CC(=O)C(CC=C)C=C(C)CC(C)CC(OC)C3C(OC)CC(C)C(O)(C(=O)C(=O)N4C(C(=O)O2)CCCC4)O3)CC1,368,augmented
CC12C3(OC(=O)CC3)CCC1C1C(CC2)C2(C)C(=CC(=O)CC2)CC1SC(=O)C,369,augmented
C1CC(=O)C=C2C1(C)C1CCC3(C)C(CCC34OC(=O)CC4)C1C(SC(=O)C)C2,369,augmented
C1C2=CC(=O)CCC2(C)C2C(C3CCC4(CCC(=O)O4)C3(C)CC2)C1SC(C)=O,369,augmented
CC(SC1C2C(CCC3(C)C4(CCC(=O)O4)CCC23)C2(C)CCC(=O)C=C2C1)=O,369,augmented
O=C1OC2(CC1)CCC1C2(C)CCC2C3(C)CCC(=O)C=C3CC(SC(=O)C)C12,369,augmented
C1CC(=O)C=C2CC(SC(C)=O)C3C4CCC5(CCC(=O)O5)C4(C)CCC3C12C,369,augmented
C1C(=O)OC2(CCC3C4C(SC(=O)C)CC5=CC(=O)CCC5(C)C4CCC23C)C1,369,augmented
C1C2(C)C3C(C(SC(C)=O)CC2=CC(=O)C1)C1C(C)(CC3)C2(CC1)CCC(=O)O2,369,augmented
C12C(C3(C)CCC(=O)C=C3CC1SC(C)=O)CCC1(C)C2CCC12CCC(=O)O2,369,augmented
C(F)(F)(F)c1c(Cl)ccc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)c1,370,augmented
c1(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)ccc(Cl)c(C(F)(F)F)c1,370,augmented
c1cc(C(CCCN2CCC(c3cc(C(F)(F)F)c(Cl)cc3)(O)CC2)=O)ccc1F,370,augmented
c1c(Cl)c(C(F)(F)F)cc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,370,augmented
Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1C(F)(F)F,370,augmented
C1CN(CCCC(c2ccc(F)cc2)=O)CCC1(O)c1ccc(Cl)c(C(F)(F)F)c1,370,augmented
c1cc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc(C(F)(F)F)c1Cl,370,augmented
c1cc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)cc(C(F)(F)F)c1Cl,370,augmented
OC1(c2cc(C(F)(F)F)c(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,370,augmented
c1cc2c3c(c1OC)OC1C34CCN(C)C(C4(O)CCC1=O)C2,371,augmented
C1CC(=O)C2Oc3c4c(ccc3OC)CC3N(C)CCC42C13O,371,augmented
C12(O)CCC(=O)C3C14CCN(C)C2Cc1c4c(c(OC)cc1)O3,371,augmented
N1(C)C2C3(O)CCC(=O)C4Oc5c(c(ccc5OC)C2)C43CC1,371,augmented
c1c(OC)c2c3c(c1)CC1C4(O)C3(C(C(=O)CC4)O2)CCN1C,371,augmented
N1(C)C2C3(O)CCC(=O)C4Oc5c(OC)ccc(c5C43CC1)C2,371,augmented
c12c3c(OC)ccc1CC1N(C)CCC24C1(O)CCC(=O)C4O3,371,augmented
O(C)c1ccc2c3c1OC1C(=O)CCC4(O)C13CCN(C)C4C2,371,augmented
c12c3c(ccc1OC)CC1N(C)CCC34C(O2)C(=O)CCC14O,371,augmented
C(CC)(=O)OC1C(C)OC(OC2C(C)C(=O)OC(C)C(C)C(OC(=O)CC)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1OC,372,augmented
C1(C)C(OC(=O)CC)C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(OC(=O)CC)C(C)O2)C(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)CC2(OC2)C1=O,372,augmented
C(OC1C(OC)CC(OC2C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)CC3(C(=O)C(C)C(OC(CC)=O)C(C)C(C)OC(=O)C2C)OC3)OC1C)(=O)CC,372,augmented
C1(OC)C(OC(=O)CC)C(C)OC(OC2C(C)C(OC3C(O)C(N(C)C)CC(C)O3)C(C)CC3(CO3)C(=O)C(C)C(OC(=O)CC)C(C)C(C)OC(=O)C2C)C1,372,augmented
CN(C1CC(C)OC(OC2C(C)C(OC3OC(C)C(OC(=O)CC)C(OC)C3)C(C)C(=O)OC(C)C(C)C(OC(=O)CC)C(C)C(=O)C3(OC3)CC2C)C1O)C,372,augmented
O(C1C(C)OC(OC2C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)CC3(CO3)C(=O)C(C)C(OC(=O)CC)C(C)C(C)OC(=O)C2C)CC1OC)C(=O)CC,372,augmented
C1C(C)OC(OC2C(C)CC3(OC3)C(=O)C(C)C(OC(CC)=O)C(C)C(C)OC(=O)C(C)C(OC3OC(C)C(OC(CC)=O)C(OC)C3)C2C)C(O)C1N(C)C,372,augmented
C1(C)C(=O)OC(C)C(C)C(OC(CC)=O)C(C)C(=O)C2(OC2)CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C1OC1CC(OC)C(OC(=O)CC)C(C)O1,372,augmented
C(C(=O)OC1C(C)C(C)OC(=O)C(C)C(OC2CC(OC)C(OC(=O)CC)C(C)O2)C(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)CC2(C(=O)C1C)CO2)C,372,augmented
C12C(O)c3c(c(O)ccc3Cl)C(O)=C1C(=O)C1(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C1C2,373,augmented
C1(O)=C2C(CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C2=O)C(O)c2c1c(O)ccc2Cl,373,augmented
C1(=O)C(=C(N)O)C(=O)C(N(C)C)C2CC3C(O)c4c(c(O)ccc4Cl)C(O)=C3C(=O)C12O,373,augmented
O=C1C(=C(O)N)C(=O)C2(O)C(CC3C(=C(O)c4c(c(Cl)ccc4O)C3O)C2=O)C1N(C)C,373,augmented
OC1=C2C(=O)C3(O)C(C(N(C)C)C(=O)C(=C(N)O)C3=O)CC2C(O)c2c(Cl)ccc(O)c21,373,augmented
O=C1C(N(C)C)C2C(O)(C(=O)C1=C(N)O)C(=O)C1=C(O)c3c(c(Cl)ccc3O)C(O)C1C2,373,augmented
C(N)(=C1C(=O)C(N(C)C)C2C(O)(C1=O)C(=O)C1=C(O)c3c(c(Cl)ccc3O)C(O)C1C2)O,373,augmented
c12c(O)ccc(Cl)c1C(O)C1C(=C2O)C(=O)C2(O)C(=O)C(=C(O)N)C(=O)C(N(C)C)C2C1,373,augmented
c1(O)c2c(c(Cl)cc1)C(O)C1C(=C2O)C(=O)C2(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C2C1,373,augmented
C(C12C(CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC13C)OC(C=C)O2)(=O)CO,374,augmented
C12(C(CO)=O)OC(C=C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,374,augmented
O1C(C=C)OC2C1(C(CO)=O)C1(C)CC(O)C3(F)C4(C)C(=CC(=O)C=C4)CCC3C1C2,374,augmented
C12C3C(F)(C(O)CC1(C)C1(C(CO)=O)OC(C=C)OC1C2)C1(C)C(=CC(=O)C=C1)CC3,374,augmented
C1C2=CC(=O)C=CC2(C)C2(F)C(C3CC4C(C(=O)CO)(OC(C=C)O4)C3(C)CC2O)C1,374,augmented
C12(C)C3(F)C(CCC1=CC(=O)C=C2)C1CC2OC(C=C)OC2(C(=O)CO)C1(C)CC3O,374,augmented
OC1CC2(C)C(C3CCC4=CC(=O)C=CC4(C)C31F)CC1C2(C(CO)=O)OC(C=C)O1,374,augmented
C12(C)C3(F)C(C4C(C)(C5(C(CO)=O)C(OC(C=C)O5)C4)CC3O)CCC1=CC(=O)C=C2,374,augmented
C1=CC(=O)C=C2C1(C)C1(F)C(CC2)C2C(C)(CC1O)C1(C(CO)=O)OC(C=C)OC1C2,374,augmented
c12cc(Cl)ccc1N(CCOCC1CC1)C(=O)CN=C2c1ccccc1,375,augmented
N1(CCOCC2CC2)c2c(cc(Cl)cc2)C(c2ccccc2)=NCC1=O,375,augmented
c1c2c(cc(Cl)c1)C(c1ccccc1)=NCC(=O)N2CCOCC1CC1,375,augmented
c1cccc(C2=NCC(=O)N(CCOCC3CC3)c3ccc(Cl)cc32)c1,375,augmented
Clc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2CCOCC1CC1,375,augmented
c1c(C2=NCC(=O)N(CCOCC3CC3)c3ccc(Cl)cc32)cccc1,375,augmented
C1C(COCCN2C(=O)CN=C(c3ccccc3)c3cc(Cl)ccc32)C1,375,augmented
C(COCC1CC1)N1c2ccc(Cl)cc2C(c2ccccc2)=NCC1=O,375,augmented
O=C1N(CCOCC2CC2)c2c(cc(Cl)cc2)C(c2ccccc2)=NC1,375,augmented
C1(=O)CCC(CC)(c2ccc(N)cc2)C(=O)N1,376,augmented
c1cc(C2(CC)CCC(=O)NC2=O)ccc1N,376,augmented
O=C1CCC(c2ccc(N)cc2)(CC)C(=O)N1,376,augmented
Nc1ccc(C2(CC)C(=O)NC(=O)CC2)cc1,376,augmented
C1(=O)NC(=O)CCC1(CC)c1ccc(N)cc1,376,augmented
O=C1C(c2ccc(N)cc2)(CC)CCC(=O)N1,376,augmented
c1c(C2(CC)C(=O)NC(=O)CC2)ccc(N)c1,376,augmented
C1(=O)NC(=O)C(c2ccc(N)cc2)(CC)CC1,376,augmented
C1C(CC)(c2ccc(N)cc2)C(=O)NC(=O)C1,376,augmented
C1(CSc2nnnn2C)=C(C(=O)O)N2C(C(OC)(NC(CSCC#N)=O)C2=O)SC1,377,augmented
C12C(NC(=O)CSCC#N)(OC)C(=O)N1C(C(=O)O)=C(CSc1n(C)nnn1)CS2,377,augmented
S(CC(=O)NC1(OC)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)CC#N,377,augmented
n1nc(SCC2=C(C(O)=O)N3C(=O)C(OC)(NC(CSCC#N)=O)C3SC2)n(C)n1,377,augmented
N12C(=O)C(NC(=O)CSCC#N)(OC)C1SCC(CSc1n(C)nnn1)=C2C(=O)O,377,augmented
COC1(NC(CSCC#N)=O)C(=O)N2C(C(O)=O)=C(CSc3nnnn3C)CSC21,377,augmented
C(SCC#N)C(NC1(OC)C(=O)N2C1SCC(CSc1n(C)nnn1)=C2C(=O)O)=O,377,augmented
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12,377,augmented
N#CCSCC(NC1(OC)C(=O)N2C1SCC(CSc1n(C)nnn1)=C2C(=O)O)=O,377,augmented
N(C(N)(N)C)(C(C(CC([NH])c1[o+]ncc(C)c1[O-])C)(C)C)C(C)(C)C,378,augmented
c1(C([NH])CC(C(C)(N(C(C)(N)N)C(C)(C)C)C)C)c([O-])c(C)cn[o+]1,378,augmented
CC(C)(C)N(C(N)(N)C)C(C)(C)C(CC(c1c([O-])c(C)cn[o+]1)[NH])C,378,augmented
C(N)(N)(C)N(C(C)(C)C)C(C)(C)C(CC(c1[o+]ncc(C)c1[O-])[NH])C,378,augmented
c1(C(CC(C(C)(N(C(C)(N)N)C(C)(C)C)C)C)[NH])[o+]ncc(C)c1[O-],378,augmented
CC(C)(N(C(C(C)CC([NH])c1c([O-])c(C)cn[o+]1)(C)C)C(C)(N)N)C,378,augmented
C([NH])(c1[o+]ncc(C)c1[O-])CC(C)C(C)(C)N(C(N)(C)N)C(C)(C)C,378,augmented
C(C(C)CC([NH])c1c([O-])c(C)cn[o+]1)(N(C(C)(C)C)C(N)(C)N)(C)C,378,augmented
CC(CC(c1[o+]ncc(C)c1[O-])[NH])C(C)(N(C(N)(C)N)C(C)(C)C)C,378,augmented
c12ccc(Cl)cc1C1CN(C)CC1c1ccccc1O2,379,augmented
c1cc2c(cc1Cl)C1CN(C)CC1c1ccccc1O2,379,augmented
CN1CC2c3c(cccc3)Oc3c(cc(Cl)cc3)C2C1,379,augmented
N1(C)CC2c3cc(Cl)ccc3Oc3ccccc3C2C1,379,augmented
C1N(C)CC2C1c1c(cccc1)Oc1ccc(Cl)cc12,379,augmented
C12CN(C)CC1c1c(cccc1)Oc1ccc(Cl)cc12,379,augmented
N1(C)CC2C(c3c(cccc3)Oc3ccc(Cl)cc32)C1,379,augmented
O1c2c(cccc2)C2C(CN(C)C2)c2cc(Cl)ccc21,379,augmented
c12ccccc1Oc1ccc(Cl)cc1C1CN(C)CC21,379,augmented
c1(OC)ccc(C(C(C)NC)=O)cc1,380,augmented
N(C)C(C(c1ccc(OC)cc1)=O)C,380,augmented
COc1ccc(C(C(NC)C)=O)cc1,380,augmented
N(C)C(C(=O)c1ccc(OC)cc1)C,380,augmented
N(C(C)C(c1ccc(OC)cc1)=O)C,380,augmented
CC(C(=O)c1ccc(OC)cc1)NC,380,augmented
c1(C(C(NC)C)=O)ccc(OC)cc1,380,augmented
c1(OC)ccc(C(=O)C(NC)C)cc1,380,augmented
O=C(C(C)NC)c1ccc(OC)cc1,380,augmented
CN1CCC23c4cc(OC)ccc4CC1C2CCCC3,381,augmented
C1C23C(C(Cc4ccc(OC)cc42)N(C)CC3)CCC1,381,augmented
N1(C)C2Cc3ccc(OC)cc3C3(CCCCC32)CC1,381,augmented
C1C2C3C(c4cc(OC)ccc41)(CCN2C)CCCC3,381,augmented
C1CC23c4cc(OC)ccc4CC(N1C)C2CCCC3,381,augmented
c1c(OC)ccc2c1C13CCN(C)C(C1CCCC3)C2,381,augmented
C12C3Cc4ccc(OC)cc4C1(CCN3C)CCCC2,381,augmented
C1CCCC23CCN(C)C(Cc4ccc(OC)cc42)C13,381,augmented
C1c2ccc(OC)cc2C23C(C1N(C)CC2)CCCC3,381,augmented
O(c1c(OC)cc(CCN)cc1OC)C,382,augmented
c1c(CCN)cc(OC)c(OC)c1OC,382,augmented
O(C)c1cc(CCN)cc(OC)c1OC,382,augmented
NCCc1cc(OC)c(OC)c(OC)c1,382,augmented
c1(OC)c(OC)c(OC)cc(CCN)c1,382,augmented
O(c1cc(CCN)cc(OC)c1OC)C,382,augmented
COc1c(OC)c(OC)cc(CCN)c1,382,augmented
COc1c(OC)cc(CCN)cc1OC,382,augmented
c1c(OC)c(OC)c(OC)cc1CCN,382,augmented
C1N(CC(C)N2c3cc(C(NCCC)=O)ccc3Sc3ccccc32)CCC1,383,augmented
C1CCCN1CC(C)N1c2c(cccc2)Sc2c1cc(C(=O)NCCC)cc2,383,augmented
c1cc(C(=O)NCCC)cc2c1Sc1ccccc1N2C(CN1CCCC1)C,383,augmented
c1cc(C(NCCC)=O)cc2c1Sc1c(cccc1)N2C(CN1CCCC1)C,383,augmented
c12ccccc1N(C(CN1CCCC1)C)c1c(ccc(C(=O)NCCC)c1)S2,383,augmented
C(C)CNC(=O)c1cc2c(cc1)Sc1c(cccc1)N2C(CN1CCCC1)C,383,augmented
c1cc2c(cc1)N(C(CN1CCCC1)C)c1cc(C(NCCC)=O)ccc1S2,383,augmented
C1CN(CC(N2c3cc(C(NCCC)=O)ccc3Sc3ccccc32)C)CC1,383,augmented
O=C(c1ccc2c(c1)N(C(C)CN1CCCC1)c1c(cccc1)S2)NCCC,383,augmented
C(COc1ccc(Cl)cc1)(COC(N)=O)O,384,augmented
c1(Cl)ccc(OCC(O)COC(N)=O)cc1,384,augmented
c1(OCC(O)COC(N)=O)ccc(Cl)cc1,384,augmented
OC(COc1ccc(Cl)cc1)COC(=O)N,384,augmented
c1(Cl)ccc(OCC(COC(N)=O)O)cc1,384,augmented
C(N)(=O)OCC(O)COc1ccc(Cl)cc1,384,augmented
C(=O)(N)OCC(O)COc1ccc(Cl)cc1,384,augmented
c1(Cl)ccc(OCC(COC(=O)N)O)cc1,384,augmented
c1(OCC(COC(N)=O)O)ccc(Cl)cc1,384,augmented
c1c(CC(NO)C)cccc1,385,augmented
c1ccccc1CC(C)NO,385,augmented
C(c1ccccc1)C(NO)C,385,augmented
c1cc(CC(NO)C)ccc1,385,augmented
C(C)(NO)Cc1ccccc1,385,augmented
c1(CC(NO)C)ccccc1,385,augmented
c1(CC(C)NO)ccccc1,385,augmented
c1cc(CC(C)NO)ccc1,385,augmented
N(O)C(Cc1ccccc1)C,385,augmented
c1cc2c(cc1)Sc1ccc(Cl)cc1C2=CCCN1CCN(CCO)CC1,386,augmented
c1cccc2c1C(=CCCN1CCN(CCO)CC1)c1cc(Cl)ccc1S2,386,augmented
C(O)CN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,386,augmented
c12cc(Cl)ccc1Sc1c(cccc1)C2=CCCN1CCN(CCO)CC1,386,augmented
C1(=CCCN2CCN(CCO)CC2)c2c(ccc(Cl)c2)Sc2ccccc21,386,augmented
c1ccc2c(c1)C(=CCCN1CCN(CCO)CC1)c1c(ccc(Cl)c1)S2,386,augmented
C(CC=C1c2cc(Cl)ccc2Sc2c1cccc2)N1CCN(CCO)CC1,386,augmented
c1cc2c(cc1)C(=CCCN1CCN(CCO)CC1)c1cc(Cl)ccc1S2,386,augmented
S1c2ccccc2C(=CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,386,augmented
O(C1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2OC(C)C(OC(=O)CC(C)C)C(C)(O)C2)C(N(C)C)C1O)C,387,augmented
O=C(CC(C)C)OC1C(C)(O)CC(OC2C(C)OC(OC3C(OC)C(OC(=O)C)CC(=O)OC(C)CC=CC=CC(O)C(C)CC3CC=O)C(O)C2N(C)C)OC1C,387,augmented
O(C1C(OC2OC(C)C(OC3CC(O)(C)C(OC(CC(C)C)=O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC1OC(C)=O)C,387,augmented
C1(OC2C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C2OC)OC(C)C(OC2CC(C)(O)C(OC(CC(C)C)=O)C(C)O2)C(N(C)C)C1O,387,augmented
C1(OC2C(N(C)C)C(O)C(OC3C(OC)C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC3CC=O)OC2C)CC(C)(O)C(OC(=O)CC(C)C)C(C)O1,387,augmented
C1(OC)C(OC2OC(C)C(OC3CC(C)(O)C(OC(CC(C)C)=O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC1OC(=O)C,387,augmented
C1(OC2C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(=O)C)C2OC)OC(C)C(OC2OC(C)C(OC(CC(C)C)=O)C(O)(C)C2)C(N(C)C)C1O,387,augmented
O(C1CC(O)(C)C(OC(=O)CC(C)C)C(C)O1)C1C(C)OC(OC2C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C2OC)C(O)C1N(C)C,387,augmented
CC1OC(OC2C(OC)C(OC(=O)C)CC(=O)OC(C)CC=CC=CC(O)C(C)CC2CC=O)C(O)C(N(C)C)C1OC1OC(C)C(OC(CC(C)C)=O)C(C)(O)C1,387,augmented
O(C(C1(c2cccc(O)c2)CCN(C)CC1)=O)CC,388,augmented
c1ccc(C2(C(OCC)=O)CCN(C)CC2)cc1O,388,augmented
C(OC(=O)C1(c2cc(O)ccc2)CCN(C)CC1)C,388,augmented
c1c(C2(C(=O)OCC)CCN(C)CC2)cc(O)cc1,388,augmented
c1(C2(C(=O)OCC)CCN(C)CC2)cccc(O)c1,388,augmented
CCOC(=O)C1(c2cc(O)ccc2)CCN(C)CC1,388,augmented
C(C1(c2cc(O)ccc2)CCN(C)CC1)(=O)OCC,388,augmented
O(C(C1(c2cc(O)ccc2)CCN(C)CC1)=O)CC,388,augmented
c1c(O)cc(C2(C(=O)OCC)CCN(C)CC2)cc1,388,augmented
C(c1ncccc1)CNC,389,augmented
c1cccnc1CCNC,389,augmented
c1ccnc(CCNC)c1,389,augmented
C(CNC)c1ncccc1,389,augmented
C(CNC)c1ccccn1,389,augmented
N(CCc1ncccc1)C,389,augmented
C(NC)Cc1ncccc1,389,augmented
C1(C)=C(C(=O)O)N2C(SC1)C(NC(C(N)c1ccccc1)=O)C2=O,390,augmented
c1(C(C(=O)NC2C3SCC(C)=C(C(=O)O)N3C2=O)N)ccccc1,390,augmented
c1cccc(C(N)C(NC2C3SCC(C)=C(C(=O)O)N3C2=O)=O)c1,390,augmented
O=C(NC1C2N(C(C(O)=O)=C(C)CS2)C1=O)C(c1ccccc1)N,390,augmented
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(c3ccccc3)N)C2SC1,390,augmented
c1cc(C(N)C(=O)NC2C(=O)N3C(C(O)=O)=C(C)CSC32)ccc1,390,augmented
N(C(=O)C(c1ccccc1)N)C1C2N(C(C(O)=O)=C(C)CS2)C1=O,390,augmented
C1(NC(C(c2ccccc2)N)=O)C2N(C1=O)C(C(O)=O)=C(C)CS2,390,augmented
O=C(C(N)c1ccccc1)NC1C(=O)N2C(C(O)=O)=C(C)CSC12,390,augmented
C1(C)(CCCNC)C(=O)N(c2ccccc2)c2c1cccc2,391,augmented
C(CNC)CC1(C)C(=O)N(c2ccccc2)c2ccccc21,391,augmented
c1ccccc1N1C(=O)C(C)(CCCNC)c2ccccc21,391,augmented
c1c2c(ccc1)N(c1ccccc1)C(=O)C2(CCCNC)C,391,augmented
c1cccc(N2C(=O)C(CCCNC)(C)c3ccccc32)c1,391,augmented
C(CNC)CC1(C)c2c(cccc2)N(c2ccccc2)C1=O,391,augmented
c1ccccc1N1c2ccccc2C(C)(CCCNC)C1=O,391,augmented
c1cc2c(cc1)N(c1ccccc1)C(=O)C2(CCCNC)C,391,augmented
